StartDate,EndDate,duration_sec,prolific_id,loss3_win6,loss4_win6,loss5_win6,loss6_win6,loss7_win6,loss8_win6,loss9_win6,risk_question,age,gender,response_self_describe,highest_education,employement_status,IA usage,Data usage,why_not_usage,feedback,PROLIFIC_PID,association_1,association_2,association_3,association_4,association_5,situation_1,situation_2,situation_3,situation_4,situation_5,first_block,wording,gender_clean
2024-08-08 19:40:17,2024-08-08 19:52:21,723,668566fb414e10ff4b4c70ba,Accept,Accept,Accept,Accept,Accept,Accept,Accept,3,58,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working part-time,No,Yes,NA,NA,668566fb414e10ff4b4c70ba,Father,My pet,Friend going away,Papers lost,Leaving home,Hospital visit,Company of close friend,Bracelet,Vacation,Visiting relatives,associations,losses,Female
2024-08-08 19:43:43,2024-08-08 19:53:56,613,6676de84b74db82737117749,Accept,Accept,Accept,Reject,Reject,Reject,Reject,4,69,Male,NA,Bachelor’s degree,Retired,No,Yes,NA,NA,6676de84b74db82737117749,Lose my job caused me a lot of frustration,"I passed many opportunities, sometimes because I didn't smart enough, in other occasion for lack of luck.",The death of my friend let a hole in my heart,This kind of situation give a feeling of sadness,"As a matter of fact, I didn't exactly lose money. In fact, I didn't earn money enough as I wanted",Job,Opportunities,Death of friend,Entusiasm,Money,situations,losses,Male
2024-08-08 19:46:47,2024-08-08 19:55:32,524,6474a86474b12fd778ae530f,Reject,Accept,Accept,Reject,Reject,Reject,Reject,4,68,Male,NA,Bachelor’s degree,Retired,No,Yes,NA,none,6474a86474b12fd778ae530f,death,money,possessions,sadness,loneliness,"Our friend, Nancy, passed away.","Our neighbors cat, Della , now lives at the vet.",I sold my Honda Fit when I bought a new car.,A storm caused us to lose lost part of our roof and gutters.,Our redbud tree died.,situations,loss,Male
2024-08-08 19:45:11,2024-08-08 19:59:00,829,642ee1cb7e6da0f6158a6743,Accept,Accept,Accept,Accept,Reject,Reject,Reject,6,62,Male,NA,Bachelor’s degree,Retired,No,Yes,NA,NA,642ee1cb7e6da0f6158a6743,a competition,an object,money,friendship,a point of view or position,bought INTC stock recently and a few days after purchase it dropped by 12 points,was taking a trip a few weeks ago and misconnected at the mid point and had to delay trip by six days,A friends wife who I worked with suddenly passed away.,Played chess with a friend and he beat me each time.,"Have gotten in minor arguments with my ex-wife, I tend to loose those.",situations,losing,Male
2024-08-08 20:01:41,2024-08-08 20:06:20,279,667469ea0d42f70a9a75567b,Accept,Reject,Reject,Reject,Reject,Reject,Reject,2,55,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,667469ea0d42f70a9a75567b,death,game,unemployed,homeless,poor,loss of family member,sport game loss,losing money at casino,medical diagnosis,getting older/aging,associations,losses,Female
2024-08-08 19:56:29,2024-08-08 20:10:01,812,5c237be889f035000173c96c,Accept,Accept,Accept,Accept,Accept,Reject,Reject,7,71,Male,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,5c237be889f035000173c96c,Defeat,Casualty,Toll,Missing,Fatality,Loss of my Godmother,Loss in the stock market,Loss of money at the racetrack,Loss of a Sportsbook bet,Lost my glasses,associations,loss,Male
2024-08-08 20:07:10,2024-08-08 20:12:37,326,5ef035131f1b2a546b44c391,Accept,Accept,Accept,Accept,Reject,Reject,Reject,2,72,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Retired,No,Yes,NA,none,5ef035131f1b2a546b44c391,depression,shock,diminished confidence,diminished trust,hopelessness and despair,Loss of health - cancer,Death of friend,Loss of investment,Loss of spending power due to inflation,Property theft,situations,loss,Male
2024-08-08 20:26:28,2024-08-08 20:33:28,419,665cec94327556043c9f9908,Accept,Accept,Accept,Reject,Reject,Reject,Reject,5,62,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,665cec94327556043c9f9908,Not winning,Competition,Poor performance,Setback,Negative connotation,A bet,Loss of family member,Lost a game,Lost my keys,Loss of mobility,associations,losing,Female
2024-08-08 20:30:13,2024-08-08 20:37:15,421,66059fee43339868e5634461,Accept,Reject,Reject,Reject,Reject,Reject,Reject,3,52,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,66059fee43339868e5634461,killed soldiers,failure to win,profits,decrease in amount,decrease in magnitude,No.,No.,No.,No.,No.,associations,losses,Male
2024-08-08 20:28:05,2024-08-08 20:37:41,576,5c804f4092ad770015846011,Accept,Accept,Accept,Reject,Reject,Reject,Reject,7,59,Female,NA,Bachelor’s degree,Retired,No,Yes,NA,None,5c804f4092ad770015846011,interest,money,faith,love,trust,family member,security,enjoyment,financial,investment,associations,loss,Female
2024-08-08 20:36:56,2024-08-08 20:39:16,140,643f385f50c7a5996c445a37,Accept,Accept,Accept,Reject,Reject,Reject,Reject,10,43,Male,NA,Bachelor’s degree,Working full-time,Yes,Yes,NA,NA,643f385f50c7a5996c445a37,life,money,gambling,love,keys,money,trust,keys,charger,book,associations,losses,Male
2024-08-08 21:05:26,2024-08-08 21:18:36,790,66aea0706951a7faa2ce5574,Reject,Reject,Reject,Reject,Reject,Reject,Reject,5,55,Female,NA,High school diploma or GED,A homemaker or stay-at-home parent,No,No,Why do you need my personal data for a specific project?,NA,66aea0706951a7faa2ce5574,Loss of a relative,Loss of keys,Loss of a game,Loss of a tooth,Loss of a bus ( when you did get there in time ),Loss a job,Loss of my grandmother,Loss of keys was annoying,Loss of my bus ride,Loss of friends,associations,loss,Female
2024-08-08 21:44:12,2024-08-08 22:05:06,1253,56d8e4a9d13f6b000e542f4d,Accept,Accept,Reject,Reject,Reject,Reject,Reject,3,69,Female,NA,Bachelor’s degree,Retired,No,Yes,NA,"Thanks, interesting survey.",56d8e4a9d13f6b000e542f4d,Losing one's mind,One's dignity,One's health,One's faith,Losing one's way,Nearly lost my husband in March due to acute kidney failure.,A year ago I almost died (unknown to me at the time) due to my bowel perforation.,We live in a small apartment complex and our front elderly neighbor just moved. It felt like a loss to me because she was like everyones kindly aunt and I will miss her greatly.,My husband and I are feeling the loss of his parents as they were a buffer against the fear of homelessness.,The loss of financial stability here in Southern California.,situations,losing,Female
2024-08-08 22:51:44,2024-08-08 22:57:11,327,622a4cc50412091154bae7f0,Accept,Accept,Reject,Reject,Reject,Reject,Reject,2,61,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,622a4cc50412091154bae7f0,failure,competition,decline,behind,deduction,investments,paperwork,colleagues to layoff,value of property,fitness,associations,losing,Female
2024-08-09 08:53:38,2024-08-09 09:00:41,422,669420ac22d007e804e6790e,Accept,Reject,Reject,Reject,Reject,Reject,Reject,4,77,Male,NA,Bachelor’s degree,Retired,No,Yes,NA,NA,669420ac22d007e804e6790e,family,friends,self respect,property,money,none,none,none,none,none,associations,loss,Male
2024-08-09 12:34:41,2024-08-09 12:38:33,232,60d8e0435de6c55064b26caf,Accept,Reject,Reject,Reject,Reject,Reject,Reject,8,56,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Retired,No,Yes,NA,NA,60d8e0435de6c55064b26caf,Death,Separation,Gone,Missing,Sadness,Granddaughter,Daughter,Job,House,Money,situations,losses,Female
2024-08-09 12:34:50,2024-08-09 12:38:57,246,6650f7da1bff6bcc3b356deb,Accept,Reject,Reject,Accept,Reject,Reject,Reject,7,23,Female,NA,Bachelor’s degree,Working part-time,No,Yes,NA,NA,6650f7da1bff6bcc3b356deb,improvement,opportunity,learning experience,acceptance,competition,lost to a pickle ball match with friends,losing to an argument,while playing a fortnite game,betting in a casino,losing an opportunity go to a doctorate program,associations,losing,Female
2024-08-09 12:35:45,2024-08-09 12:39:27,221,66576faab7ee40991885578e,Accept,Accept,Reject,Reject,Reject,Reject,Reject,5,49,Female,NA,Bachelor’s degree,Working part-time,No,Yes,NA,NA,66576faab7ee40991885578e,Last,Unhappy,Sad,Not winning,Upset,Loat dog,Lost money,Lost friend,Lost time,Lost item,associations,losing,Female
2024-08-09 12:36:02,2024-08-09 12:39:37,215,65622a4f27dc5d95e0caa3bd,Accept,Reject,Reject,Reject,Reject,Reject,Reject,6,22,Female,NA,"Some college, but no degree",Student,No,Yes,NA,NA,65622a4f27dc5d95e0caa3bd,Grandmother,Without,Grief,Found,Gone,my apartment,my job,my necklace,my shirt,control over my weight,situations,loss,Female
2024-08-09 12:36:53,2024-08-09 12:39:51,177,66745b274e5c6af161d9cfcd,Accept,Reject,Reject,Reject,Reject,Reject,Reject,3,25,Female,NA,Bachelor’s degree,Working part-time,No,Yes,NA,NA,66745b274e5c6af161d9cfcd,weak,away,defeated,anger,sad,Losing art class position,Losing soccer game at camp,Losing money in scam,Losing argument with sister,Losing money when moving,situations,losing,Female
2024-08-09 12:35:34,2024-08-09 12:41:49,374,5ae74788d5ec5e000175ea08,Accept,Reject,Reject,Reject,Reject,Reject,Reject,3,59,Non-binary / third gender,NA,Bachelor’s degree,Other,No,Yes,NA,NA,5ae74788d5ec5e000175ea08,baseball scores,dead loved ones,misplacing things,grief,bad luck,lost a job,lost access to a place i love,lost internet access,lost power,lost peace of mind,associations,losses,other
2024-08-09 12:39:17,2024-08-09 12:41:58,160,5d3e29edecbab2001939acf8,Accept,Accept,Accept,Reject,Reject,Accept,Accept,7,39,Male,NA,Associates or technical degree,Working full-time,No,Yes,NA,NA,5d3e29edecbab2001939acf8,Sadness,Depression,Anger,Grief,Upset,I lost a relationship,I lost a wallet,I lost my ID,I lost an unvle,I lost a friendship,situations,loss,Male
2024-08-09 12:38:57,2024-08-09 12:42:23,205,5d5c4a4274abca000158631b,Reject,Reject,Reject,Accept,Accept,Accept,Accept,3,51,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5d5c4a4274abca000158631b,misplaced,gone,relapse,undelivered,jaded,Job loss,Loss of a parent,Loss of a friendship,Loss of a sense of security,Loss of hope in a better world,associations,losses,Female
2024-08-09 12:39:32,2024-08-09 12:42:39,187,668c4a4e173aef17356c733a,Accept,Accept,Accept,Accept,Reject,Reject,Reject,6,27,Male,NA,"Some college, but no degree",Student,No,Yes,NA,NA,668c4a4e173aef17356c733a,Distress,Pain,Sadness,Depression,Unbearable,I bought an item that was incorrectly labeled.,I lost joy for a grif moment in life.,I felt like I lost some of my youth after contemplating the Covid situation.,I lost on several mobile games.,I feel like I lost meaning in life.,situations,losing,Male
2024-08-09 12:39:52,2024-08-09 12:42:43,170,6157b4423b44be8c20642f98,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1,37,Female,NA,Bachelor’s degree,Working part-time,No,Yes,NA,NA,6157b4423b44be8c20642f98,Sadness,Misfortune,Disappointment,Unfortunate,Hope for the best,Monetary losses,Lost keys,Lost stroller,Didn't win the lottery,Lost scarf,associations,losses,Female
2024-08-09 12:39:30,2024-08-09 12:43:50,259,5d4a6459061e2a000138bad3,Accept,Reject,Reject,Reject,Reject,Reject,Reject,5,47,Male,NA,Bachelor’s degree,Working part-time,No,Yes,NA,NA,5d4a6459061e2a000138bad3,Fail,Missing,Gone,Unsuccessful,Unavailable,Someone I wanted to be friends with has stopped showing up,I'm having trouble finishing a project,I had to get help with my lawn because I couldn't handle it myself,I got really sick,I couldn't get out to get new glasses yet,situations,loss,Male
2024-08-09 12:38:50,2024-08-09 12:44:06,315,668ee074cb3c043e9cb17310,Accept,Reject,Accept,Accept,Accept,Reject,Reject,1,47,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,668ee074cb3c043e9cb17310,Defeat,Last,Absence,Confusion,Frustration,I lost a videogame to my daughters and husband.,I lost a makeup item.,I have lost patience,I have lost an article of clothing.,I lost at cards,situations,losing,Female
2024-08-09 12:38:23,2024-08-09 12:44:29,365,6647ce8c4b8ee105144eb431,Accept,Reject,Reject,Reject,Reject,Reject,Reject,4,52,Female,NA,Bachelor’s degree,Working part-time,No,Yes,NA,NA,6647ce8c4b8ee105144eb431,Money,Loved ones,Politics,Property,Youth,A loss of a loved one.,Loss of money,Loss of youth. Getting older every day.,Loss of time,Loss of data,associations,losses,Female
2024-08-09 12:40:41,2024-08-09 12:44:31,229,64a20e18b0f91aac5ea9a538,Reject,Reject,Reject,Reject,Reject,Reject,Reject,0,58,Female,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,64a20e18b0f91aac5ea9a538,hardship in life,loss of loved one,no money,no food,no electricity,cousins death,husbands surgery,low income,missing work for dr appt,loss of pet,associations,losses,Female
2024-08-09 12:40:11,2024-08-09 12:44:36,264,60fe2fed581d95673bd181af,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3,21,Female,NA,High school diploma or GED,Working part-time,No,Yes,NA,Thanks,60fe2fed581d95673bd181af,Death,Moving,Break ups,Ending relationships,Revelations,Grandpa died,Cousins stopped talking to us,Got ghosted by the same girl again,Friend moved away to Colorado,Fav manager quit,situations,losses,Female
2024-08-09 12:38:01,2024-08-09 12:44:42,400,65c2510fa94c23aa2cc4de8b,Accept,Accept,Accept,Accept,Reject,Reject,Reject,8,50,Female,NA,"Some college, but no degree",Unemployed and looking for work,No,Yes,NA,NA,65c2510fa94c23aa2cc4de8b,defeat,missing,decrease,misplace,lost,lost a card game,lost my keys,lost a friend,lost my temper,lost my patience,associations,losing,Female
2024-08-09 12:40:09,2024-08-09 12:44:54,285,66b274c9c39e8e5057bcfaf6,Accept,Accept,Accept,Accept,Accept,Reject,Reject,7,20,Male,NA,High school diploma or GED,Student,No,Yes,NA,NA,66b274c9c39e8e5057bcfaf6,defeat,failure,not coming first,repeating,starting afresh,not getting picked in a soccer camp,repeating a class,rewriting an essay,not being able to get a previous scholarship,repeating a pasrticular task,associations,losing,Male
2024-08-09 12:38:09,2024-08-09 12:45:10,420,66049d37ea3bcf8f98554347,Accept,Accept,Accept,Accept,Reject,Reject,Reject,8,50,Female,NA,Bachelor’s degree,Working part-time,Yes,Yes,NA,NA,66049d37ea3bcf8f98554347,grief,change,absence,memory,healing,Ending of a friendship,Job Change,financial setback,missed opportunity,ending a friendship,situations,loss,Female
2024-08-09 12:39:47,2024-08-09 12:45:32,344,64527892acde0fbd392a41d6,Accept,Reject,Reject,Reject,Reject,Reject,Reject,7,66,Female,NA,Bachelor’s degree,Retired,No,Yes,NA,NA,64527892acde0fbd392a41d6,sadness,emptiness,regret,bereavement,possible dementia,Bitcoin investment,death of friend,relative turned back on me,playing game,misplaced credit card,situations,losing,Female
2024-08-09 12:37:55,2024-08-09 12:46:21,505,669b943f77536835c110440f,Accept,Reject,Reject,Accept,Accept,Reject,Accept,9,22,Male,NA,Bachelor’s degree,Working part-time,No,Yes,NA,no comment,669b943f77536835c110440f,failing,trialing,setback,downfall,collapse,exams,sports,making it,sports,assignment,associations,losing,Male
2024-08-09 12:42:09,2024-08-09 12:46:47,277,669d462a9c7863cefe2051a4,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3,42,Male,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,669d462a9c7863cefe2051a4,Insurance claim,gone,missed out on,misplaced,death,crop loss,friend loss,lost equipment,lost opportunity,life loss (ducks),associations,loss,Male
2024-08-09 12:43:24,2024-08-09 12:46:55,210,663fad36e0e04ba569ba75da,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3,23,Female,NA,Associates or technical degree,Student,No,Yes,NA,NA,663fad36e0e04ba569ba75da,sad,disappointed,failed,weak,unfortunate,did not get into the class i wanted,did not make my flight,did not get the kitten i wanted,amazon unable to deliver a package i really wanted,didn’t lose the weight i wanted,situations,losing,Female
2024-08-09 12:39:54,2024-08-09 12:46:57,422,663a8a591f436a85bb4d90c2,Accept,Accept,Accept,Accept,Reject,Reject,Reject,3,71,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Retired,No,Yes,NA,NA,663a8a591f436a85bb4d90c2,feeling rejected,feelings of failure,Loss of self-esteem,Self worth,incapable,loss of personal info,not selected for an event,loss of a reward,loss opportunity for an event,loss of money,associations,losing,Female
2024-08-09 12:45:05,2024-08-09 12:47:01,116,5fd85ae92ce9081a1e661496,Accept,Accept,Accept,Accept,Reject,Reject,Reject,8,22,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5fd85ae92ce9081a1e661496,failure,missed opportunity,negative,do better,work harder,intramural basketball game,tennis match,golf match,job applications,lost money,associations,losing,Male
2024-08-09 12:41:49,2024-08-09 12:47:12,322,62b07a6728903d01b9796889,Accept,Accept,Reject,Reject,Reject,Reject,Reject,3,67,Female,NA,Associates or technical degree,Retired,No,Yes,NA,Thank you for the opportunity.,62b07a6728903d01b9796889,gambling,sadness,politics,regret,embarrassment,catered a bad meal for a party,lost money on my investments,didn't support my niece enough when she had a breakdown,my car died on the way to a visit up North,I missed out on a chance to get a good car for cheap.,associations,losing,Female
2024-08-09 12:42:24,2024-08-09 12:47:16,292,669e75c1ecc54547d647f533,Accept,Accept,Accept,Accept,Reject,Reject,Reject,9,26,Male,NA,Bachelor’s degree,Working part-time,No,Yes,NA,I believe the study was conducted in a fair manner.,669e75c1ecc54547d647f533,i felt fear,I felt regret,I felt agony,i felt sadness,i felt frustration,Lost my dog,lost my wallet,lost my happiness,lost my keys,lost my vaseline,situations,losing,Male
2024-08-09 12:42:07,2024-08-09 12:48:10,363,57d37b8f677a440001b9f0c8,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2,31,Female,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,57d37b8f677a440001b9f0c8,Suffering from not having something,Disadvantages,Depression,Sadness,Grieving,Loss of self worth and self esteem,Loss of income,Loss of family,Loss of power,Loss of happiness,situations,loss,Female
2024-08-09 12:46:06,2024-08-09 12:48:39,153,63daedcb2a02e0a172907cec,Accept,Accept,Reject,Reject,Reject,Reject,Reject,8,29,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,63daedcb2a02e0a172907cec,hurt,emotional,failure,not good enough,try again,romantic relationships,friend relationships,personal items that meant a lot to me,damages to car,job,associations,losses,Female
2024-08-09 12:45:49,2024-08-09 12:48:42,173,5f47f0dd26b052111e2d323b,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1,26,Non-binary / third gender,NA,Bachelor’s degree,Other,No,Yes,NA,NA,5f47f0dd26b052111e2d323b,death,disease,sadness,money,relationships,cat,motivation,gambling,sleep,interest,situations,loss,other
2024-08-09 12:40:16,2024-08-09 12:48:45,508,661ae93e33b51f5d31a8c3bb,Accept,Reject,Reject,Accept,Reject,Reject,Reject,8,26,Male,NA,High school diploma or GED,Working full-time,No,Yes,NA,NA,661ae93e33b51f5d31a8c3bb,missing,gone,misplaced,non existent,unrecoverable,death,lost my keys,spoiled food i didnt eat,couldnt find directions,ruined clothing,associations,loss,Male
2024-08-09 12:37:43,2024-08-09 12:48:58,674,65a6b5545eb21fadd5a5c81b,Reject,Reject,Reject,Reject,Reject,Reject,Reject,6,24,Male,NA,High school diploma or GED,Unemployed and looking for work,No,Yes,NA,NA,65a6b5545eb21fadd5a5c81b,failure,regret,sadness,diminish,death,Lost an item in a move,Lost contact with a friend,Lost a sense of free time,Lost interest in things that were once interesting,Lost faith in an ideal future,associations,loss,Male
2024-08-09 12:40:49,2024-08-09 12:48:59,490,669c194a5166708fc67d6d81,Accept,Accept,Accept,Reject,Reject,Reject,Reject,7,61,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,Very interesting study,669c194a5166708fc67d6d81,failure,defeat,struggle,heartbreak,disappointment,money,partner,Dress,friend,shoes,associations,losing,Female
2024-08-09 12:45:34,2024-08-09 12:49:20,226,60008e2ee4d8c913c602e0cd,Accept,Reject,Reject,Reject,Reject,Reject,Reject,8,47,Male,NA,Associates or technical degree,Working full-time,No,Yes,NA,NA,60008e2ee4d8c913c602e0cd,Pain,Failure,Sadness and longing,Missed opportunties,shame,Losing my mind to a lawsuit that's happening currently (and has been ongoing since last October),"Losing a relationship with my oldest daughter thanks, in part, to the aforementioned lawsuit.",Losing a writing fellowship I applied to.,Losing an annual trip to a monastery because of the aforementioned lawsuit taking up all my time.,Losing hundreds of dollars to predatory loans.,situations,losing,Male
2024-08-09 12:43:27,2024-08-09 12:49:27,360,668d6f6d41089bfc00f56818,Accept,Reject,Reject,Reject,Reject,Reject,Reject,4,61,Female,NA,"Some college, but no degree",Working part-time,No,Yes,NA,NA,668d6f6d41089bfc00f56818,Losing Money,Losing Sleep,Losing Self Esteem,Being left behind,Losing a battle with cancer,Losing money in the stock market,Lost lots of crypto,Lost out on jobs that I interviewed for,At times I'm losing my battle with Lupus,Losing my mind if I don't get sleep,associations,losing,Female
2024-08-09 12:47:26,2024-08-09 12:49:29,123,63ea451d26e9af5be0b01d50,Accept,Accept,Accept,Reject,Reject,Reject,Reject,4,30,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,63ea451d26e9af5be0b01d50,stock market,pet,family members,theft,quality,Las Vegas,soccer game,church,train ride,cocktail bar,associations,losses,Male
2024-08-09 12:41:24,2024-08-09 12:49:41,496,6697e13b094531661ba9d0c2,Accept,Accept,Accept,Accept,Reject,Reject,Reject,6,57,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,6697e13b094531661ba9d0c2,pain,failure,sadness,emotional,setback,my team lost a competition,a friend i knew from my college year group died,i left my purse in a train,some plants in my garden died,i had a setback on a personal goal,associations,loss,Female
2024-08-09 12:45:46,2024-08-09 12:50:08,261,6671ddf7b2b1e713ae971d26,Accept,Accept,Accept,Reject,Reject,Reject,Reject,4,28,Female,NA,Bachelor’s degree,Unemployed and looking for work,No,Yes,NA,Nothing,6671ddf7b2b1e713ae971d26,Negative,Produce sadness,Deception,Depresive,Missing out,Job opportunity,Sister relationship,Body image,Economic stability,Friendship,situations,losses,Female
2024-08-09 12:40:55,2024-08-09 12:50:15,560,5f3f5ad05ec7d1257993b196,Accept,Accept,Accept,Accept,Accept,Accept,Accept,5,59,Female,NA,Associates or technical degree,Working full-time,No,Yes,NA,NA,5f3f5ad05ec7d1257993b196,fear,grief,mourn,hurt,confusion,Income,Housing,Phone,Clothing,Birth certificate,situations,losses,Female
2024-08-09 12:44:24,2024-08-09 12:50:15,351,61fa92915719bc09cb834a85,Accept,Reject,Reject,Reject,Reject,Reject,Reject,2,41,Male,NA,Bachelor’s degree,Other,No,Yes,NA,NA,61fa92915719bc09cb834a85,grief,mom,opportunities,pets,time,My cat died last year.,I lost some money in a store.,I lost time due to grief.,Visited my mom's grave.,I loss contact with a friend.,associations,loss,Male
2024-08-09 12:47:18,2024-08-09 12:50:17,178,636148deb71d7af6d219fd46,Accept,Accept,Accept,Accept,Reject,Reject,Reject,7,21,Male,NA,Associates or technical degree,Working full-time,No,Yes,NA,NA,636148deb71d7af6d219fd46,shopping,stock,clothes,subscriptions`,gambling,bet loss,loss of equipment,extra spending,traffic violation,gambling loss,associations,loss,Male
2024-08-09 12:44:34,2024-08-09 12:50:26,351,6100b6365a3b961d941f7071,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3,25,Female,NA,Bachelor’s degree,Student,No,Yes,NA,NA,6100b6365a3b961d941f7071,not winning,failure,disappointment,not living up to potential,missing out,Lost a family member to an illness,Lost a job,lost in a competition,lost a necklace,lost money on a losing scratch-off ticket,associations,losing,Female
2024-08-09 12:43:38,2024-08-09 12:51:02,443,66345e6d7e7aef4f43afb0b0,Accept,Accept,Accept,Reject,Reject,Reject,Reject,5,27,Female,NA,"Some college, but no degree",Unemployed and looking for work,No,Yes,NA,NA,66345e6d7e7aef4f43afb0b0,Absences,Lacks,Sacrifices,Deprivations,Forfeitures,Job,Family,Games,Relationship,Youth,associations,losses,Female
2024-08-09 12:48:01,2024-08-09 12:51:20,198,5eb0deb2bd00da19c156f390,Accept,Accept,Accept,Reject,Reject,Reject,Reject,4,37,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,5eb0deb2bd00da19c156f390,Money,Life,Freedom,Respect,Time,Money in casino,Coworker was fired,Wasted time at work,Had to pay doctor bill,Had to pay for car expenses,associations,loss,Male
2024-08-09 12:48:23,2024-08-09 12:51:22,179,60fdc73e9fc2f113dc1ff96d,Accept,Accept,Reject,Reject,Reject,Reject,Reject,3,27,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,60fdc73e9fc2f113dc1ff96d,sad,empty,hollow,hurt,pain,dog,job,boss,wedding expectations,watch,situations,loss,Female
2024-08-09 12:46:07,2024-08-09 12:51:44,336,666342fe0915a31f9032cf53,Accept,Reject,Reject,Reject,Reject,Reject,Reject,3,25,Female,NA,Bachelor’s degree,A homemaker or stay-at-home parent,No,Yes,NA,NA,666342fe0915a31f9032cf53,Death,End of relationship,Finish,Gone,Grief,Grandma,Uncle Eric,Vince,Martin,James,situations,loss,Female
2024-08-09 12:44:35,2024-08-09 12:51:55,439,5e28c2073265b009fd16b816,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4,24,Male,NA,"Some college, but no degree",Unemployed and looking for work,No,Yes,NA,Nothing at the moment. Have a nice day!,5e28c2073265b009fd16b816,Regret,Validated pessimism,Fatigue and tiredness,Troublesome,Defeated,Slowly losing the will to keep living in this cruel reality more and more.,I've lost a bit of my motor skills and strength as my muscles have been getting weaker.,I've lost some hope I didn't even know I had regarding this world and how expensive it is to survive.,I've lost a connection with some estranged online peers.,I've lost a bit more money due to the cost of bills and rent increasing.,associations,losses,Male
2024-08-09 12:49:30,2024-08-09 12:52:15,164,66885d217777eda6f3a9b8dd,Accept,Accept,Reject,Reject,Reject,Reject,Reject,4,31,Male,NA,High school diploma or GED,Working full-time,No,Yes,NA,NA,66885d217777eda6f3a9b8dd,Pain,Suffering,Misery,Humble,Grace,Spouse,Friends,Job,Money,Family,associations,losses,Male
2024-08-09 12:46:43,2024-08-09 12:52:15,331,658320c71f91fd81da01b0ad,Accept,Reject,Reject,Accept,Reject,Reject,Reject,7,28,Female,NA,High school diploma or GED,Working full-time,No,Yes,NA,NA,658320c71f91fd81da01b0ad,Death,end,disappear,losing a competition,depleting,losing a friendship,death of a friend,lost weight,lost a tooth,lost several matches in a game,situations,losing,Female
2024-08-09 12:49:34,2024-08-09 12:52:15,160,669fde198b9e8f67e8c2a559,Accept,Accept,Reject,Reject,Reject,Reject,Reject,5,18,Male,NA,High school diploma or GED,Working part-time,No,Yes,NA,NA,669fde198b9e8f67e8c2a559,Pain,regret,sadness,denial,determination,Breakup,college applications,games,job application,friend,associations,loss,Male
2024-08-09 12:48:47,2024-08-09 12:52:17,210,63d40052d6042c20ba2ce649,Accept,Accept,Accept,Reject,Reject,Reject,Reject,3,29,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Unemployed and looking for work,No,Yes,NA,NA,63d40052d6042c20ba2ce649,Defeat,Financial,Competition,Failure,Damages,Lost a relative,Did not get a job,Stocks went down,Had to spend savings to cover moving expenses,Lost my headphones,associations,losses,Male
2024-08-09 12:47:13,2024-08-09 12:52:18,305,634daef76b207fe8342f06fe,Reject,Reject,Reject,Reject,Reject,Reject,Reject,7,39,Female,NA,Associates or technical degree,Working part-time,No,Yes,NA,NA,634daef76b207fe8342f06fe,Sadness,Anxiety,Fear,Irritating,Opportunity,Dog died,Vehicle broke down,Loss of Independence,Garden failed,Lost keys for a few days,situations,losses,Female
