word,text,cluster,cluster_name,frequency,group_dim_1,group_dim_2,orig
lost travel documents,group_140,3,Deprivation,1,3.0780688758266415,0.33518642521983344,Experiment
lost travel opportunities,group_445,1,Competitive Failure,1,1.2615670164823087,1.7394261978657901,Experiment
lost travel time,group_50,3,Deprivation,1,1.4492486855623923,1.2135758020372016,Experiment
lost travel watch,group_360,3,Deprivation,1,3.458302453225204,-0.016250366843234967,Experiment
lost treasured item,group_311,3,Deprivation,1,3.3740339186032373,0.1449326068361745,Experiment
lost treasured music,group_45,3,Deprivation,1,3.304791559754396,0.06420443361058432,Experiment
lost trivia game,group_1554,1,Competitive Failure,1,3.1710987141413005,2.574177802014376,Experiment
lost trust,group_111,6,Detriment,6,-1.3930385203254918,-0.4339728246777037,Experiment
lost trust colleague,group_504,6,Detriment,1,-1.3870153630547684,-0.08825541508560233,Experiment
lost trusted helper,group_1181,3,Deprivation,1,2.9092421295988053,0.3981070322659083,Experiment
lost tv remote,group_314,3,Deprivation,3,3.2224886974591165,0.047818972966468844,Experiment
lost twenty dollars,group_553,2,Financial,2,-1.418287319401081,3.173336631864028,Experiment
lost two aunts,group_430,7,Separation,1,-0.29590609896152165,-3.8550715877726125,Experiment
lost two dogs,group_290,8,Separation,1,3.2597542657573397,-2.98500222246056,Experiment
lost two friends,group_295,7,Separation,1,-0.4251673922531334,-2.7887422405249995,Experiment
lost two uncles,group_356,7,Separation,1,-0.2461128032301716,-3.902660901077326,Experiment
lost ufc bet,group_235,1,Competitive Failure,1,3.094526901885611,3.1879638571870914,Experiment
lost ufc wager,group_235,1,Competitive Failure,1,3.094526901885611,3.1879638571870914,Experiment
lost uncle,group_356,7,Separation,2,-0.2461128032301716,-3.902660901077326,Experiment
lost uncle cancer,group_356,7,Separation,1,-0.2461128032301716,-3.902660901077326,Experiment
lost university friends,group_295,7,Separation,1,-0.4251673922531334,-2.7887422405249995,Experiment
lost usb,group_1428,3,Deprivation,1,3.2461978525618216,0.15267870009836015,Experiment
lost useful tool,group_238,3,Deprivation,1,3.4071539241097737,0.21450862952445124,Experiment
lost utility tool,group_238,3,Deprivation,1,3.4071539241097737,0.21450862952445124,Experiment
lost vacation home,group_1345,8,Separation,1,1.6254833891036506,-2.4158617242566693,Experiment
lost vacuum cleaner,group_413,3,Deprivation,1,3.4070133701322836,0.16093685364753343,Experiment
lost valuable item,group_213,3,Deprivation,4,3.2523567550454895,0.1040380916549841,Experiment
lost valuable items,group_131,3,Deprivation,2,3.3250554001645463,0.1567732483938941,Experiment
lost valuable possession,group_213,3,Deprivation,1,3.2523567550454895,0.1040380916549841,Experiment
lost valuable thing,group_213,3,Deprivation,1,3.2523567550454895,0.1040380916549841,Experiment
lost valued friendship,group_221,7,Separation,1,-0.4944195303618044,-2.8856119430534877,Experiment
lost vending purchase,group_311,3,Deprivation,1,3.3740339186032373,0.1449326068361745,Experiment
lost video game,group_223,1,Competitive Failure,7,3.4271742069471847,2.4573543495446954,Experiment
lost video games,group_223,1,Competitive Failure,2,3.4271742069471847,2.4573543495446954,Experiment
lost vitamin streak,group_1207,6,Detriment,1,-2.5314713649500185,-1.0500866584418076,Experiment
lost volleyball game,group_1459,1,Competitive Failure,6,2.799010295116898,2.6568202255003905,Experiment
lost wager,group_235,1,Competitive Failure,3,3.094526901885611,3.1879638571870914,Experiment
lost wages,group_1233,2,Financial,2,-2.1459145038427785,1.8139786001559404,Experiment
lost walking partner,group_1827,3,Deprivation,1,1.7032636916478485,0.86262648169991,Experiment
lost wallet,group_233,3,Deprivation,16,3.152678325801305,0.5254183929703408,Experiment
lost warehouse job,group_150,5,Career and Life Setbacks,1,-1.4323105087986865,1.8765161852769483,Experiment
lost watch charger,group_611,3,Deprivation,1,3.321870772501959,-0.40673011897883193,Experiment
lost water bottle,group_1583,3,Deprivation,4,3.6525649495548107,0.09360338521237137,Experiment
lost weather bet,group_235,1,Competitive Failure,1,3.094526901885611,3.1879638571870914,Experiment
lost wedding band,group_1025,3,Deprivation,2,3.347834791296118,0.0254339694287835,Experiment
lost wedding ring,group_1025,3,Deprivation,3,3.347834791296118,0.0254339694287835,Experiment
lost wedding stone,group_1025,3,Deprivation,1,3.347834791296118,0.0254339694287835,Experiment
lost weight,group_417,6,Detriment,19,-3.0934777822102912,-1.0665785841528312,Experiment
lost weight hope,group_417,6,Detriment,1,-3.0934777822102912,-1.0665785841528312,Experiment
lost weightlifting bet,group_235,1,Competitive Failure,1,3.094526901885611,3.1879638571870914,Experiment
lost while driving,group_50,3,Deprivation,2,1.4492486855623923,1.2135758020372016,Experiment
lost winning streak,group_1881,1,Competitive Failure,1,2.4981229914874556,2.592439209444051,Experiment
lost wireless mouse,group_2018,3,Deprivation,1,3.3888783903931694,0.12469615873649346,Experiment
lost with loved,group_634,3,Deprivation,1,1.559183960070885,0.965125517237313,Experiment
lost with mother,group_361,7,Separation,1,-0.7442762279448178,-3.7287758680217964,Experiment
lost word game,group_593,1,Competitive Failure,1,3.2481185336108553,2.5742076337612723,Experiment
lost work ability,group_1263,5,Career and Life Setbacks,1,-1.4452473922406233,1.5058282708118154,Experiment
lost work colleague,group_328,7,Separation,2,-0.7726788891189393,-3.069373327987491,Experiment
lost work competition,group_1283,1,Competitive Failure,1,2.3740736615368263,1.9882363294142023,Experiment
lost work confidence,group_575,6,Detriment,1,-1.4584602757135579,0.3659360347470087,Experiment
lost work contacts,group_239,7,Separation,1,-0.27057565808727246,-3.101285436969589,Experiment
lost work contest,group_1283,1,Competitive Failure,1,2.3740736615368263,1.9882363294142023,Experiment
lost work contract,group_44,5,Career and Life Setbacks,2,-1.4422521282461438,2.1970090032896232,Experiment
lost work credibility,group_2424,6,Detriment,1,-2.1605229170584783,0.24049670631605274,Experiment
lost work friend,group_328,7,Separation,1,-0.7726788891189393,-3.069373327987491,Experiment
lost work hours,group_1263,5,Career and Life Setbacks,2,-1.4452473922406233,1.5058282708118154,Experiment
lost work income,group_33,2,Financial,5,-2.134513042903855,2.006486642564764,Experiment
lost work key,group_237,3,Deprivation,2,3.170534653558066,0.11073757731252143,Experiment
lost work keys,group_237,3,Deprivation,1,3.170534653558066,0.11073757731252143,Experiment
lost work money,group_33,2,Financial,1,-2.134513042903855,2.006486642564764,Experiment
lost work motivation,group_666,5,Career and Life Setbacks,1,-1.2006634334043689,1.6478599918432049,Experiment
lost work opportunity,group_415,5,Career and Life Setbacks,2,-0.1418549648968297,2.3615501409093613,Experiment
lost work pay,group_33,2,Financial,1,-2.134513042903855,2.006486642564764,Experiment
lost work projects,group_589,5,Career and Life Setbacks,1,-0.4500091752644175,1.8662880650987996,Experiment
lost work sleep,group_821,6,Detriment,1,-1.2666181894738875,-0.6625546379181053,Experiment
lost work time,group_1263,5,Career and Life Setbacks,1,-1.4452473922406233,1.5058282708118154,Experiment
lost work tool,group_238,3,Deprivation,1,3.4071539241097737,0.21450862952445124,Experiment
lost work trust,group_504,6,Detriment,1,-1.3870153630547684,-0.08825541508560233,Experiment
lost workday,group_1263,5,Career and Life Setbacks,1,-1.4452473922406233,1.5058282708118154,Experiment
lost workout motivation,group_216,5,Career and Life Setbacks,1,-1.1283195104338821,0.6095466993225821,Experiment
lost workplace trust,group_504,6,Detriment,1,-1.3870153630547684,-0.08825541508560233,Experiment
lost your keys,group_237,3,Deprivation,1,3.170534653558066,0.11073757731252143,Experiment
lost your rights,group_1313,6,Detriment,1,-1.9465418749992742,0.504326617640468,Experiment
lost youthful years,group_1162,6,Detriment,1,-1.7653136086420087,-1.131766332708548,Experiment
losta good friend,group_221,7,Separation,1,-0.4944195303618044,-2.8856119430534877,Experiment
lostforgot a password,group_1921,3,Deprivation,1,2.8940807026491755,0.5887720177894491,Experiment
loststole moneygoods,group_702,2,Financial,1,-1.4718953602760494,3.2046235029774532,Experiment
lots of hair,group_1014,3,Deprivation,1,1.676891948593981,-1.4501455150159852,Experiment
lottery,group_67,1,Competitive Failure,13,3.1256816001191803,3.1519887514260256,Experiment
lottery losses,group_121,1,Competitive Failure,1,3.0415642566392957,3.236925928653332,Experiment
lottery scratch-off,group_67,1,Competitive Failure,1,3.1256816001191803,3.1519887514260256,Experiment
lottery scratcher,group_67,1,Competitive Failure,1,3.1256816001191803,3.1519887514260256,Experiment
lottery ticket,group_67,1,Competitive Failure,3,3.1256816001191803,3.1519887514260256,Experiment
lottery tickets,group_67,1,Competitive Failure,3,3.1256816001191803,3.1519887514260256,Experiment
lotto,group_67,1,Competitive Failure,1,3.1256816001191803,3.1519887514260256,Experiment
lousy,group_1955,5,Career and Life Setbacks,1,0.16381927060248214,1.060183273735701,Experiment
love,group_105,4,Emotional Turmoil,40,-0.21348977002753755,-1.9943927791505158,Experiment
love loss,group_587,7,Separation,1,-1.049450662850003,-2.530369981195495,Experiment
love one,group_105,4,Emotional Turmoil,1,-0.21348977002753755,-1.9943927791505158,Experiment
love ones,group_105,4,Emotional Turmoil,1,-0.21348977002753755,-1.9943927791505158,Experiment
love thy self,group_1273,4,Emotional Turmoil,1,-1.1837535688067975,-1.0217620394109117,Experiment
loved one,group_210,7,Separation,7,-1.0836688407157005,-3.3772002937456542,Experiment
loved one ailing,group_210,7,Separation,1,-1.0836688407157005,-3.3772002937456542,Experiment
loved one died,group_210,7,Separation,1,-1.0836688407157005,-3.3772002937456542,Experiment
loved one dies,group_210,7,Separation,19,-1.0836688407157005,-3.3772002937456542,Experiment
loved one dying,group_210,7,Separation,3,-1.0836688407157005,-3.3772002937456542,Experiment
loved one's death,group_210,7,Separation,2,-1.0836688407157005,-3.3772002937456542,Experiment
loved ones,group_210,7,Separation,23,-1.0836688407157005,-3.3772002937456542,Experiment
loved ones deceased,group_509,7,Separation,2,-1.2889685820444439,-3.32603515761668,Experiment
loved ones leaving,group_825,8,Separation,1,0.5812896408500424,-2.6836337462097024,Experiment
loved ones lost,group_518,7,Separation,1,-0.8669997343835747,-3.4106248187145987,Experiment
loved pets,group_1007,8,Separation,1,2.8679697146559198,-3.149101204664891,Experiment
loved plant died,group_269,8,Separation,1,2.5573489263425264,-2.0184973811334532,Experiment
lover,group_98,7,Separation,1,-0.2734138978879097,-2.0820412752118918,Experiment
lovers,group_98,7,Separation,1,-0.2734138978879097,-2.0820412752118918,Experiment
low,group_1446,5,Career and Life Setbacks,2,-0.9001205972639679,1.0037724873900187,Experiment
low bank balance,group_1659,2,Financial,1,-2.12179969238584,2.960959887261791,Experiment
low income,group_823,5,Career and Life Setbacks,1,-1.7174643333617987,1.4805044645737102,Experiment
low point,group_1446,5,Career and Life Setbacks,1,-0.9001205972639679,1.0037724873900187,Experiment
low salary offer,group_1031,5,Career and Life Setbacks,1,-0.9464605519873706,1.995531892622852,Experiment
low score,group_12,5,Career and Life Setbacks,1,0.24691911480219808,1.914679546951865,Experiment
low self esteem,group_453,6,Detriment,1,-1.7481156566733618,-0.3136259864620351,Experiment
low self-esteem,group_453,6,Detriment,1,-1.7481156566733618,-0.3136259864620351,Experiment
low self-worth,group_2208,6,Detriment,1,-1.7375603073821355,-0.35392491514465924,Experiment
low socioeconomic status,group_823,5,Career and Life Setbacks,1,-1.7174643333617987,1.4805044645737102,Experiment
low spirit,group_1446,5,Career and Life Setbacks,1,-0.9001205972639679,1.0037724873900187,Experiment
low video engagement,group_1627,6,Detriment,1,-1.2698505799232414,0.4279205114987588,Experiment
lower,group_1446,5,Career and Life Setbacks,1,-0.9001205972639679,1.0037724873900187,Experiment
lower class,group_823,5,Career and Life Setbacks,1,-1.7174643333617987,1.4805044645737102,Experiment
lower income,group_823,5,Career and Life Setbacks,1,-1.7174643333617987,1.4805044645737102,Experiment
lower self esteem,group_453,6,Detriment,2,-1.7481156566733618,-0.3136259864620351,Experiment
lowered rank,group_1222,5,Career and Life Setbacks,1,-1.1432412698296215,1.3775843736891027,Experiment
lowest score,group_12,5,Career and Life Setbacks,2,0.24691911480219808,1.914679546951865,Experiment
loyalty program loss,group_2056,3,Deprivation,1,2.8113365037459426,0.8595569291313677,Experiment
luck,group_1107,4,Emotional Turmoil,3,-0.15511320615752977,-0.48282031067713177,Experiment
luck tenacity clarity,group_2309,4,Emotional Turmoil,1,-0.36602246137726113,-0.8319141851863269,Experiment
m health,group_2507,7,Separation,1,-2.462525417078279,-1.944351687941611,Experiment
ma,group_1800,8,Separation,1,0.7577955660995405,-1.559743796169109,Experiment
mad,group_1572,4,Emotional Turmoil,5,-0.32373994418801266,-0.444669133336142,Experiment
maddison,group_1572,4,Emotional Turmoil,1,-0.32373994418801266,-0.444669133336142,Experiment
made careless moves,group_967,5,Career and Life Setbacks,1,0.16301219018719681,0.9825724058197054,Experiment
made do,group_1535,4,Emotional Turmoil,1,0.5546400088163526,-0.6898776670750507,Experiment
made less money,group_791,5,Career and Life Setbacks,1,-1.8650688410564373,1.9794375101687118,Experiment
magazine subscription,group_1837,8,Separation,1,0.676009571196782,-1.2714297544473576,Experiment
maintenance losses,group_1756,2,Financial,1,-3.0622477465696836,1.3749033623197333,Experiment
major car repair,group_570,3,Deprivation,1,3.6772209369514823,-1.4514089970048187,Experiment
major depression,group_225,4,Emotional Turmoil,1,-0.7746153122653321,0.16967659022170398,Experiment
major life change,group_1333,4,Emotional Turmoil,1,-0.2170899128143069,-0.6542961852655481,Experiment
major loss,group_1949,2,Financial,1,-3.2531559249226394,2.0022727176153836,Experiment
major surgery,group_1496,7,Separation,1,-2.087436890888326,-2.077835250169708,Experiment
make costly mistake,group_967,5,Career and Life Setbacks,1,0.16301219018719681,0.9825724058197054,Experiment
make up losses,group_48,2,Financial,1,-3.1418229618266835,2.0308237930448354,Experiment
makeup,group_2052,3,Deprivation,1,1.6334439976880797,-1.4348533855465078,Experiment
making a mistake,group_967,5,Career and Life Setbacks,2,0.16301219018719681,0.9825724058197054,Experiment
making future changes,group_598,4,Emotional Turmoil,1,-0.06521229875464174,-0.5086051678448493,Experiment
making it,group_1535,4,Emotional Turmoil,1,0.5546400088163526,-0.6898776670750507,Experiment
making mistakes,group_967,5,Career and Life Setbacks,2,0.16301219018719681,0.9825724058197054,Experiment
making new acquaintances,group_1447,4,Emotional Turmoil,1,-0.2567653700540695,-1.9287502396705594,Experiment
making one angry,group_208,4,Emotional Turmoil,1,-0.5054079431165248,-0.23432679628595604,Experiment
making one sad,group_468,4,Emotional Turmoil,1,-0.7597376045213582,-0.058665739228288716,Experiment
malpractice situation,group_1232,7,Separation,1,-2.072628718902352,-2.010733079990636,Experiment
manageable,group_2413,4,Emotional Turmoil,1,-0.24105900115458878,-1.3661779743390612,Experiment
manager left job,group_57,5,Career and Life Setbacks,1,-1.168426501515437,1.7233818095436422,Experiment
manchester united,group_2284,1,Competitive Failure,1,2.9434335163088097,1.9197445460383507,Experiment
manpower,group_1716,5,Career and Life Setbacks,1,-1.2617977939392464,1.603028235925,Experiment
marathon finish,group_915,1,Competitive Failure,1,2.3916829928129104,1.681300618701438,Experiment
mario kart,group_2460,1,Competitive Failure,1,3.46555602894278,2.4696316674354835,Experiment
market crash,group_179,2,Financial,1,-2.8782644094647782,2.7950537812746674,Experiment
market crash 2021,group_179,2,Financial,1,-2.8782644094647782,2.7950537812746674,Experiment
market crashes,group_179,2,Financial,1,-2.8782644094647782,2.7950537812746674,Experiment
market dropped,group_853,2,Financial,1,-2.932127156527142,2.7709820372480882,Experiment
market indices dropping,group_180,2,Financial,1,-2.9944563021888957,2.707365198518867,Experiment
market is down,group_180,2,Financial,1,-2.9944563021888957,2.707365198518867,Experiment
market loss,group_15,2,Financial,2,-3.0938178975454456,2.412596493287388,Experiment
market takes hit,group_179,2,Financial,1,-2.8782644094647782,2.7950537812746674,Experiment
market value drop,group_853,2,Financial,1,-2.932127156527142,2.7709820372480882,Experiment
markets,group_2035,2,Financial,1,-2.862923012381523,2.707572491203408,Experiment
marriage,group_622,7,Separation,8,-0.5237392153381939,-2.817071132018048,Experiment
martin,group_2407,8,Separation,1,0.7891071133653912,-1.6743446666685398,Experiment
massive loss,group_1949,2,Financial,1,-3.2531559249226394,2.0022727176153836,Experiment
mastectomy due cancer,group_1346,7,Separation,1,-2.156577402554649,-2.2905839582666063,Experiment
mastectomyhysterectomy,group_1346,7,Separation,1,-2.156577402554649,-2.2905839582666063,Experiment
masters program student,group_2204,8,Separation,1,0.9849284805953358,-1.918122952118507,Experiment
matches,group_620,1,Competitive Failure,1,2.6819273921767497,1.8437522662744665,Experiment
material,group_799,3,Deprivation,5,1.6032540696846997,-1.1381588481552998,Experiment
material damage,group_1502,3,Deprivation,1,2.70055195132918,-0.10895879351706735,Experiment
material item,group_799,3,Deprivation,1,1.6032540696846997,-1.1381588481552998,Experiment
material items,group_799,3,Deprivation,3,1.6032540696846997,-1.1381588481552998,Experiment
material loss,group_1502,3,Deprivation,4,2.70055195132918,-0.10895879351706735,Experiment
material possessions,group_478,3,Deprivation,1,1.7704112126397868,-1.090293402693323,Experiment
materialistic,group_2015,3,Deprivation,1,1.579416612685373,-1.2327533166329352,Experiment
materials,group_799,3,Deprivation,1,1.6032540696846997,-1.1381588481552998,Experiment
maternal grandparent,group_1247,7,Separation,2,-0.18197991245749012,-3.7292490174493644,Experiment
maturity,group_1883,4,Emotional Turmoil,1,-1.4981079452391928,-1.4962449033635812,Experiment
maybe next time,group_521,1,Competitive Failure,1,1.8266167800863222,1.5013223447573536,Experiment
maybe shedding tears,group_727,4,Emotional Turmoil,1,-0.8465580046998014,-0.47812040410959555,Experiment
mcdonald's,group_2285,8,Separation,1,0.4787142539207516,-1.4745274050165902,Experiment
mcdonald's super size,group_2285,8,Separation,1,0.4787142539207516,-1.4745274050165902,Experiment
me,group_2082,8,Separation,1,0.9971172993650264,-1.5572242984142535,Experiment
meandering,group_1183,3,Deprivation,1,0.3626519300438755,0.016674251322765624,Experiment
mechanic caused loss,group_2419,3,Deprivation,1,3.7089738736392737,-1.4870717279377748,Experiment
medical bill debt,group_456,2,Financial,1,-2.072800777248395,3.261374621891434,Experiment
medical bill paid,group_456,2,Financial,1,-2.072800777248395,3.261374621891434,Experiment
medical bill shock,group_456,2,Financial,1,-2.072800777248395,3.261374621891434,Experiment
medical bills,group_456,2,Financial,1,-2.072800777248395,3.261374621891434,Experiment
medical costs,group_1948,2,Financial,1,-2.008579244710014,3.468073770659803,Experiment
medical debt,group_456,2,Financial,1,-2.072800777248395,3.261374621891434,Experiment
medical debt loss,group_1903,2,Financial,1,-3.0344924192400953,1.929204200190461,Experiment
medical debt struggles,group_456,2,Financial,1,-2.072800777248395,3.261374621891434,Experiment
medical diagnosis,group_2024,7,Separation,3,-2.3936454690862625,-2.2442500790110755,Experiment
medical expense loss,group_1903,2,Financial,1,-3.0344924192400953,1.929204200190461,Experiment
medical income loss,group_1903,2,Financial,1,-3.0344924192400953,1.929204200190461,Experiment
medication limits abilities,group_2072,6,Detriment,1,-2.4968420160358695,-1.5715309017347656,Experiment
medication side effect,group_879,6,Detriment,1,-2.5003470319906875,-1.718572495740602,Experiment
medication side effects,group_879,6,Detriment,1,-2.5003470319906875,-1.718572495740602,Experiment
mediocre,group_255,5,Career and Life Setbacks,2,0.2327241653119141,1.4016505050684238,Experiment
melancholy,group_292,4,Emotional Turmoil,4,-0.6703551093015081,0.09607288288981103,Experiment
melanie,group_2438,8,Separation,1,0.6892097913133658,-1.6536505745736922,Experiment
melting down,group_680,3,Deprivation,1,1.6997011257024046,-0.08043016067127542,Experiment
member,group_1349,8,Separation,1,0.7802526965894707,-1.625798964412089,Experiment
meme,group_1513,8,Separation,2,0.7693501980576894,-1.4048978060518869,Experiment
memories,group_145,4,Emotional Turmoil,15,-1.1407964350027537,-1.346232457341432,Experiment
memories are burdensome,group_192,4,Emotional Turmoil,1,-1.396646306069131,-1.0632165148976986,Experiment
memories not made,group_192,4,Emotional Turmoil,1,-1.396646306069131,-1.0632165148976986,Experiment
memory,group_616,6,Detriment,26,-1.6474908964561896,-0.7645401040249333,Experiment
memory loss,group_1413,6,Detriment,5,-1.919325332885173,-0.6085461788145262,Experiment
memory loss occurs,group_1413,6,Detriment,1,-1.919325332885173,-0.6085461788145262,Experiment
memory problems,group_2478,6,Detriment,1,-1.8061474058573643,-0.5600827863960036,Experiment
mental,group_859,6,Detriment,2,-1.4696628989002152,-0.7690104384203563,Experiment
mental acuity,group_2277,6,Detriment,1,-1.6357802590409953,-0.706903692641967,Experiment
mental breakdown,group_1340,6,Detriment,4,-1.4334024606021045,-0.7244667250108741,Experiment
mental decline,group_1533,6,Detriment,1,-2.015108770425453,-0.6238160342489231,Experiment
mental distress,group_2077,4,Emotional Turmoil,1,-1.0221931636413144,-0.5610851243201697,Experiment
mental exhaustion,group_859,6,Detriment,1,-1.4696628989002152,-0.7690104384203563,Experiment
mental health,group_1109,6,Detriment,7,-1.6046762327268929,-0.9618826464526298,Experiment
mental health issues,group_1109,6,Detriment,1,-1.6046762327268929,-0.9618826464526298,Experiment
mental health loss,group_1109,6,Detriment,1,-1.6046762327268929,-0.9618826464526298,Experiment
mental health stability,group_1109,6,Detriment,1,-1.6046762327268929,-0.9618826464526298,Experiment
mental health struggles,group_1109,6,Detriment,2,-1.6046762327268929,-0.9618826464526298,Experiment
mental health worsening,group_1109,6,Detriment,1,-1.6046762327268929,-0.9618826464526298,Experiment
mental loss,group_1950,6,Detriment,2,-1.8528763252970437,-0.8218330626889679,Experiment
mental loss struggle,group_1950,6,Detriment,1,-1.8528763252970437,-0.8218330626889679,Experiment
mental strength,group_1900,4,Emotional Turmoil,1,-0.7797146177030814,-1.2165195316606507,Experiment
mental thought process,group_674,4,Emotional Turmoil,1,-0.9930873488124132,-0.6238759624467688,Experiment
mentally,group_859,6,Detriment,1,-1.4696628989002152,-0.7690104384203563,Experiment
mentally adrift,group_1834,6,Detriment,1,-1.48857470327115,-0.4950563487315086,Experiment
mentally exhausting,group_859,6,Detriment,1,-1.4696628989002152,-0.7690104384203563,Experiment
mentor,group_2171,7,Separation,1,-0.7900321794770266,-3.1703463561534506,Experiment
merchant,group_2516,2,Financial,1,-1.7821124586186912,2.3220154854758013,Experiment
messing up again,group_813,5,Career and Life Setbacks,1,0.4428704314998446,0.29839610518377874,Experiment
metrocard,group_1323,5,Career and Life Setbacks,1,-0.34526299434263663,3.0467399043888514,Experiment
michael lost freedom,group_882,6,Detriment,1,-1.7466762137039402,0.417849738454686,Experiment
microwave spoiled,group_2119,3,Deprivation,1,2.5521548948791914,-0.3544125832646208,Experiment
mike and jennifer,group_2436,7,Separation,1,-0.47783573303674776,-3.0929595712958613,Experiment
mil death,group_1075,7,Separation,1,-0.7416738005118257,-3.807731753928761,Experiment
military casualties,group_1231,7,Separation,1,-1.7785873961563974,-2.6890413818410344,Experiment
mind,group_363,6,Detriment,8,-1.2215888685688197,-0.7544092575359855,Experiment
mindset test,group_1898,4,Emotional Turmoil,1,-1.0125941237370073,-0.7941240675661165,Experiment
mine,group_1615,8,Separation,1,0.9619622392699342,-1.3642383427423814,Experiment
ministry,group_2523,4,Emotional Turmoil,1,0.32375042676678567,-0.8473664017347303,Experiment
minor financial loss,group_194,2,Financial,1,-1.1896634522065543,2.8434418357724782,Experiment
minor setback,group_194,2,Financial,1,-1.1896634522065543,2.8434418357724782,Experiment
minus,group_410,5,Career and Life Setbacks,6,-0.9424238608831912,1.1808798925287711,Experiment
mirror,group_960,4,Emotional Turmoil,1,-0.7906956266671683,-0.9530816481420571,Experiment
miscalculated,group_2234,5,Career and Life Setbacks,1,0.0021438550736381234,1.3174506893843558,Experiment
miscalculated lost money,group_2020,2,Financial,1,-1.4140617903167518,3.0695512626105055,Experiment
miscalculation leads failure,group_2234,5,Career and Life Setbacks,1,0.0021438550736381234,1.3174506893843558,Experiment
miscarriage,group_597,7,Separation,10,-1.3036238044787485,-2.6266285636901525,Experiment
miscarriage at 6,group_597,7,Separation,1,-1.3036238044787485,-2.6266285636901525,Experiment
miscarriage scare,group_597,7,Separation,1,-1.3036238044787485,-2.6266285636901525,Experiment
miscarried her baby,group_619,7,Separation,1,-1.210709633567911,-2.9118884502969524,Experiment
miscommunication,group_1211,5,Career and Life Setbacks,1,0.3470549913656831,0.7965196413077117,Experiment
misery,group_329,5,Career and Life Setbacks,7,-0.43790159835800124,0.24270798198555854,Experiment
misfiled,group_862,3,Deprivation,1,0.5703201143654169,0.9493376958847233,Experiment
misfire,group_874,5,Career and Life Setbacks,1,0.454356278136391,1.1312084913701705,Experiment
misfortune,group_119,5,Career and Life Setbacks,15,-0.251840404815332,0.6027638298460722,Experiment
misguided,group_1944,5,Career and Life Setbacks,1,0.3951198048414546,0.7386521216382677,Experiment
misinformation,group_1706,5,Career and Life Setbacks,1,0.27168387047844256,0.7493128703386704,Experiment
misjudged money,group_2020,2,Financial,1,-1.4140617903167518,3.0695512626105055,Experiment
mislaying,group_862,3,Deprivation,1,0.5703201143654169,0.9493376958847233,Experiment
mislead,group_1944,5,Career and Life Setbacks,2,0.3951198048414546,0.7386521216382677,Experiment
misleading,group_775,5,Career and Life Setbacks,1,0.3261691017959836,0.6622666166908344,Experiment
misleading job offer,group_1031,5,Career and Life Setbacks,1,-0.9464605519873706,1.995531892622852,Experiment
misplace,group_79,1,Competitive Failure,21,1.0342877612428867,1.2527189712510243,Experiment
misplace an item,group_3,1,Competitive Failure,1,0.931204890873355,1.2013438260655211,Experiment
misplace dental tool,group_1173,3,Deprivation,1,3.239939356756384,0.2981954835618933,Experiment
misplace personal items,group_131,3,Deprivation,1,3.3250554001645463,0.1567732483938941,Experiment
misplace something,group_3,1,Competitive Failure,2,0.931204890873355,1.2013438260655211,Experiment
misplaced,group_3,1,Competitive Failure,42,0.931204890873355,1.2013438260655211,Experiment
misplaced anger,group_1310,4,Emotional Turmoil,1,-0.7192735343353323,-0.24961476824114182,Experiment
misplaced credit card,group_302,3,Deprivation,1,2.9315379966879025,0.7590259788268019,Experiment
misplaced glasses,group_691,3,Deprivation,1,3.4475120988659795,-0.16244665723185506,Experiment
misplaced important item,group_3,1,Competitive Failure,1,0.931204890873355,1.2013438260655211,Experiment
misplaced item,group_3,1,Competitive Failure,1,0.931204890873355,1.2013438260655211,Experiment
misplaced items,group_3,1,Competitive Failure,3,0.931204890873355,1.2013438260655211,Experiment
misplaced keys,group_47,3,Deprivation,1,3.126525485080937,0.051740670849849665,Experiment
misplaced money,group_553,2,Financial,1,-1.418287319401081,3.173336631864028,Experiment
misplaced my keys,group_237,3,Deprivation,2,3.170534653558066,0.11073757731252143,Experiment
misplaced my phone,group_167,3,Deprivation,1,3.260702567125758,-0.4079975383301234,Experiment
misplaced objects,group_3,1,Competitive Failure,1,0.931204890873355,1.2013438260655211,Experiment
misplaced or theft,group_3,1,Competitive Failure,1,0.931204890873355,1.2013438260655211,Experiment
misplaced personal items,group_131,3,Deprivation,1,3.3250554001645463,0.1567732483938941,Experiment
misplaced shopping list,group_803,3,Deprivation,1,3.041519342406989,0.25013042510412997,Experiment
misplaced something,group_3,1,Competitive Failure,2,0.931204890873355,1.2013438260655211,Experiment
misplaced sunglasses,group_1172,3,Deprivation,1,3.547893097060158,-0.11002427616236203,Experiment
misplaced tool,group_238,3,Deprivation,1,3.4071539241097737,0.21450862952445124,Experiment
misplaced vital papers,group_140,3,Deprivation,1,3.0780688758266415,0.33518642521983344,Experiment
misplaced wallet,group_233,3,Deprivation,1,3.152678325801305,0.5254183929703408,Experiment
misplacement,group_79,1,Competitive Failure,10,1.0342877612428867,1.2527189712510243,Experiment
misplacements,group_79,1,Competitive Failure,2,1.0342877612428867,1.2527189712510243,Experiment
misplacing,group_3,1,Competitive Failure,14,0.931204890873355,1.2013438260655211,Experiment
misplacing a item,group_3,1,Competitive Failure,1,0.931204890873355,1.2013438260655211,Experiment
misplacing a necessity,group_3,1,Competitive Failure,1,0.931204890873355,1.2013438260655211,Experiment
